DESTINATION_CLEAN,IATA_CODE,AIRLINE_CLEAN,AIRCRAFT_SHORT,CANCELED,DATETIME,DEPART_TIME,DEPART_DATETIME,DELAY_MINUTES
Ibiza,IBZ,Edelweiss Air,A320,False,2025-05-05 13:00:00,13:18,2025-05-05 13:18:00,18
Chicago,ORD,Swiss,A333,False,2025-05-05 13:05:00,13:27,2025-05-05 13:27:00,22
Los Angeles,LAX,Swiss,B77W,False,2025-05-05 13:05:00,13:38,2025-05-05 13:38:00,33
Miami,MIA,Swiss,B77W,False,2025-05-05 13:05:00,14:16,2025-05-05 14:16:00,71
Milan,MXP,Helvetic Airways,E290,False,2025-05-05 13:05:00,13:30,2025-05-05 13:30:00,25
San Francisco,SFO,Swiss,B77W,False,2025-05-05 13:10:00,13:44,2025-05-05 13:44:00,34
Malaga,AGP,Swiss,A21N,False,2025-05-05 13:10:00,13:49,2025-05-05 13:49:00,39
San Jose,SJO,Edelweiss Air,A343,False,2025-05-05 13:10:00,14:07,2025-05-05 14:07:00,57
New York,JFK,Swiss,A333,False,2025-05-05 13:15:00,13:53,2025-05-05 13:53:00,38
Munich,MUC,Helvetic Airways,E295,False,2025-05-05 13:15:00,13:50,2025-05-05 13:50:00,35
Lisbon,LIS,TAP Air Portugal,A20N,False,2025-05-05 13:15:00,13:35,2025-05-05 13:35:00,20
Funchal,FNC,Edelweiss Air,A320,False,2025-05-05 13:15:00,14:24,2025-05-05 14:24:00,69
London,LHR,British Airways,A21N,False,2025-05-05 13:20:00,14:22,2025-05-05 14:22:00,62
Shanghai,PVG,Swiss,A343,False,2025-05-05 13:20:00,13:45,2025-05-05 13:45:00,25
Vienna,VIE,Austrian Airlines,A320,False,2025-05-05 13:20:00,13:41,2025-05-05 13:41:00,21
Toronto,YYZ,Air Canada,B77L,False,2025-05-05 13:25:00,13:33,2025-05-05 13:33:00,8
Hong Kong,HKG,Cathay Pacific,A359,False,2025-05-05 13:30:00,14:46,2025-05-05 14:46:00,76
Bangkok,BKK,Thai Airways,B77W,False,2025-05-05 13:30:00,13:55,2025-05-05 13:55:00,25
London,LTN,VistaJet,CL60,False,2025-05-05 13:30:00,16:01,2025-05-05 16:01:00,151
New York,JFK,Delta Air Lines,B764,False,2025-05-05 13:35:00,14:14,2025-05-05 14:14:00,39
Berlin,BER,Swiss,BCS3,False,2025-05-05 13:35:00,14:18,2025-05-05 14:18:00,43
San Francisco,SFO,United Airlines,B772,False,2025-05-05 13:35:00,14:04,2025-05-05 14:04:00,29
Pafos,PFO,NetJets Europe,C68A,False,2025-05-05 13:40:00,14:31,2025-05-05 14:31:00,51
Sarajevo,SJJ,NetJets Europe,C68A,False,2025-05-05 13:40:00,13:48,2025-05-05 13:48:00,8
Reykjavik,KEF,Icelandair,B38M,False,2025-05-05 14:00:00,14:29,2025-05-05 14:29:00,29
Oslo,OSL,SAS,A20N,False,2025-05-05 14:00:00,14:20,2025-05-05 14:20:00,20
Palma de Mallorca,PMI,Edelweiss Air,A359,False,2025-05-05 14:00:00,14:27,2025-05-05 14:27:00,27
Palma de Mallorca,PMI,Aeroways,C25A,False,2025-05-05 14:15:00,14:33,2025-05-05 14:33:00,18
Amsterdam,AMS,KLM,E75L,False,2025-05-05 14:20:00,15:04,2025-05-05 15:04:00,44
Cologne,CGN,Eurowings,A320,False,2025-05-05 14:30:00,14:58,2025-05-05 14:58:00,28
Belgrade,BEG,Getjet Airlines,A320,False,2025-05-05 14:35:00,16:03,2025-05-05 16:03:00,88
Frankfurt,FRA,CityJet,CRJX,False,2025-05-05 14:40:00,16:26,2025-05-05 16:26:00,106
Madrid,MAD,Iberia,A20N,False,2025-05-05 14:45:00,15:13,2025-05-05 15:13:00,28
London,LCY,British Airways,E190,False,2025-05-05 14:55:00,15:14,2025-05-05 15:14:00,19
Cairo,CAI,Egyptair,B738,False,2025-05-05 14:55:00,15:09,2025-05-05 15:09:00,14
Kos,KGS,Edelweiss Air,A320,False,2025-05-05 14:55:00,15:19,2025-05-05 15:19:00,24
Izmir,ADB,SunExpress,B738,False,2025-05-05 14:55:00,15:36,2025-05-05 15:36:00,41
Istanbul,IST,Turkish Airlines,A21N,False,2025-05-05 15:00:00,15:29,2025-05-05 15:29:00,29
Catania,CTA,Edelweiss Air,A320,False,2025-05-05 15:00:00,15:12,2025-05-05 15:12:00,12
Dusseldorf,DUS,Eurowings,A320,False,2025-05-05 15:00:00,15:30,2025-05-05 15:30:00,30
Vienna,VIE,Air Baltic,BCS3,False,2025-05-05 15:05:00,15:16,2025-05-05 15:16:00,11
Riyadh,RUH,Saudia,A320,False,2025-05-05 15:20:00,15:53,2025-05-05 15:53:00,33
Dubai,DXB,Emirates,A388,False,2025-05-05 15:25:00,15:55,2025-05-05 15:55:00,30
Tel Aviv,TLV,El Al,B739,False,2025-05-05 15:30:00,16:34,2025-05-05 16:34:00,64
Stockholm,BMA,VistaJet,E55P,False,2025-05-05 15:30:00,15:47,2025-05-05 15:47:00,17
Klagenfurt,KLU,Liebherr Aerospace,EA50,False,2025-05-05 15:30:00,15:41,2025-05-05 15:41:00,11
London,LHR,Swiss,BCS3,False,2025-05-05 15:35:00,16:10,2025-05-05 16:10:00,35
Palma de Mallorca,PMI,Swiss,A320,False,2025-05-05 15:35:00,15:45,2025-05-05 15:45:00,10
Barcelona,BCN,Vueling,A321,False,2025-05-05 15:35:00,16:28,2025-05-05 16:28:00,53
Heraklion,HER,Chair Airlines,A319,False,2025-05-05 15:35:00,15:59,2025-05-05 15:59:00,24
Dusseldorf,DUS,Eurowings,A319,False,2025-05-05 15:40:00,15:51,2025-05-05 15:51:00,11
Porto,OPO,TAP Air Portugal,A320,False,2025-05-05 15:45:00,16:19,2025-05-05 16:19:00,34
Tangier,TNG,Swiss Air,CL60,False,2025-05-05 15:50:00,16:05,2025-05-05 16:05:00,15
Hamburg,HAM,Eurowings,A319,False,2025-05-05 15:55:00,16:08,2025-05-05 16:08:00,13
Barcelona,BCN,Swiss,A20N,False,2025-05-05 16:00:00,17:40,2025-05-05 17:40:00,100
Istanbul,SAW,Pegasus,A21N,False,2025-05-05 16:00:00,16:32,2025-05-05 16:32:00,32
Madrid,MAD,Swiss,BCS1,False,2025-05-05 16:25:00,17:24,2025-05-05 17:24:00,59
Milan,MXP,Platoon Aviation,PC24,False,2025-05-05 16:25:00,16:21,2025-05-05 16:21:00,-4
Dublin,DUB,Helvetic Airways,E290,False,2025-05-05 16:30:00,18:11,2025-05-05 18:11:00,101
Berlin,BER,Helvetic Airways,E195,False,2025-05-05 16:30:00,17:01,2025-05-05 17:01:00,31
Porto,OPO,Swiss,A321,False,2025-05-05 16:40:00,17:19,2025-05-05 17:19:00,39
Doha,DOH,Qatar Airways,A359,False,2025-05-05 16:40:00,17:11,2025-05-05 17:11:00,31
Punta Cana,PUJ,Edelweiss Air,A343,False,2025-05-05 16:45:00,17:15,2025-05-05 17:15:00,30
Seville,SVQ,Edelweiss Air,A320,False,2025-05-05 16:45:00,17:21,2025-05-05 17:21:00,36
