DESTINATION_CLEAN,IATA_CODE,AIRLINE_CLEAN,AIRCRAFT_SHORT,CANCELED,DATETIME,DEPART_TIME,DEPART_DATETIME,DELAY_MINUTES
Alicante,ALC,Swiss,BCS3,False,2025-05-17 15:55:00,16:05,2025-05-17 16:05:00,10
Istanbul,SAW,Pegasus,A21N,False,2025-05-17 16:00:00,16:28,2025-05-17 16:28:00,28
Olbia,OLB,Edelweiss Air,A320,False,2025-05-17 16:00:00,16:07,2025-05-17 16:07:00,7
Heraklion,HER,Swiss,BCS1,False,2025-05-17 16:05:00,16:27,2025-05-17 16:27:00,22
Kos,KGS,Edelweiss Air,A320,False,2025-05-17 16:05:00,16:30,2025-05-17 16:30:00,25
Porto,OPO,easyJet,A320,False,2025-05-17 16:10:00,16:53,2025-05-17 16:53:00,43
London,LTN,VistaJet,E35L,False,2025-05-17 16:15:00,15:55,2025-05-17 15:55:00,-20
Cannes,CEQ,NetJets Europe,C68A,False,2025-05-17 16:15:00,16:15,2025-05-17 16:15:00,0
Madrid,MAD,Air Baltic,BCS3,False,2025-05-17 16:25:00,16:36,2025-05-17 16:36:00,11
Dublin,DUB,Swiss,BCS3,False,2025-05-17 16:30:00,16:52,2025-05-17 16:52:00,22
Berlin,BER,Helvetic Airways,E290,False,2025-05-17 16:30:00,16:47,2025-05-17 16:47:00,17
Athens,ATH,Helvetic Airways,E190,False,2025-05-17 16:35:00,17:15,2025-05-17 17:15:00,40
Faro,FAO,Edelweiss Air,A320,False,2025-05-17 16:35:00,16:42,2025-05-17 16:42:00,7
Doha,DOH,Qatar Airways,B77W,False,2025-05-17 16:40:00,16:49,2025-05-17 16:49:00,9
Ibiza,IBZ,Swiss,A320,False,2025-05-17 16:40:00,17:03,2025-05-17 17:03:00,23
Kosice,KSC,Helvetic Airways,E190,False,2025-05-17 16:45:00,16:55,2025-05-17 16:55:00,10
Edinburgh,EDI,Edelweiss Air,A320,False,2025-05-17 16:45:00,17:01,2025-05-17 17:01:00,16
